ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,polarity
품격/NNG,27,10,37,4.286050366489055e-06,1.992111239491613e-06,2.151511562970176,Hawkish
헤징/NNG,33,4,37,5.238506003486623e-06,7.968444957966453e-07,6.574063109075538,Hawkish
기대/NNG;약하/VA,28,9,37,4.444792972655316e-06,1.792900115542452e-06,2.4791079737927952,Hawkish
워터/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
국채/NNG;금리/NNG;주가/NNG;하락/NNG,28,9,37,4.444792972655316e-06,1.792900115542452e-06,2.4791079737927952,Hawkish
간간/NNG,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
분양계획/NNG,31,6,37,4.9210207911541e-06,1.1952667436949678e-06,4.117090027905893,Hawkish
매회/MAG,23,14,37,3.65107994182401e-06,2.7889557352882584e-06,1.3091207922834405,Hawkish
글로벌/NNG;수요/NNG;회복/NNG,27,10,37,4.286050366489055e-06,1.992111239491613e-06,2.151511562970176,Hawkish
적신호/NNG,26,11,37,4.127307760322794e-06,2.1913223634407744e-06,1.8834781359334876,Hawkish
총선거/NNG,30,7,37,4.762278184987838e-06,1.3944778676441292e-06,3.4150977190002787,Hawkish
매크로/NNG;불확실성/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
위축/NNG;우려/NNG,23,14,37,3.65107994182401e-06,2.7889557352882584e-06,1.3091207922834405,Hawkish
누리/NNG,31,6,37,4.9210207911541e-06,1.1952667436949678e-06,4.117090027905893,Hawkish
하락/NNG;회복/NNG,23,14,37,3.65107994182401e-06,2.7889557352882584e-06,1.3091207922834405,Hawkish
보호장치/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
글로벌경영/NNG,31,6,37,4.9210207911541e-06,1.1952667436949678e-06,4.117090027905893,Hawkish
나타난다는/VV,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
금융거래세/NNG,28,9,37,4.444792972655316e-06,1.792900115542452e-06,2.4791079737927952,Hawkish
최장기간/NNG,27,10,37,4.286050366489055e-06,1.992111239491613e-06,2.151511562970176,Hawkish
무배당/NNG,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
임장/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
치우/VV,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
철도망/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
대출태도/NNG;완화/NNG,23,14,37,3.65107994182401e-06,2.7889557352882584e-06,1.3091207922834405,Hawkish
액상/NNG,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
메가트렌드/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
구매력/NNG;감소/NNG,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
마른/VV,26,11,37,4.127307760322794e-06,2.1913223634407744e-06,1.8834781359334876,Hawkish
다반사/NNG,28,9,37,4.444792972655316e-06,1.792900115542452e-06,2.4791079737927952,Hawkish
금리/NNG;인하/NNG;제한/NNG,24,13,37,3.809822547990271e-06,2.589744611339097e-06,1.4711190174155049,Hawkish
적자/NNG;축소/NNG,26,11,37,4.127307760322794e-06,2.1913223634407744e-06,1.8834781359334876,Hawkish
소비/NNG;견조/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
장주/NNG,31,6,37,4.9210207911541e-06,1.1952667436949678e-06,4.117090027905893,Hawkish
감돌/VV,28,9,37,4.444792972655316e-06,1.792900115542452e-06,2.4791079737927952,Hawkish
비용/NNG;하락/NNG,28,9,37,4.444792972655316e-06,1.792900115542452e-06,2.4791079737927952,Hawkish
받아들인/VV,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
고용원/NNG,27,10,37,4.286050366489055e-06,1.992111239491613e-06,2.151511562970176,Hawkish
가격/NNG;국제/NNG;유가/NNG;상승/NNG,33,4,37,5.238506003486623e-06,7.968444957966453e-07,6.574063109075538,Hawkish
재의/NNG,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
재정법/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
프로퍼티/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
기대수명/NNG;증가/NNG,35,1,36,5.555991215819145e-06,1.992111239491613e-07,27.889964705168943,Hawkish
이익/NNG;모멘텀/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
원달러/NNG;안정/NNG,28,8,36,4.444792972655316e-06,1.5936889915932903e-06,2.7889964705168944,Hawkish
거주지/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
견도/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
셀인/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
무역보험공사/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
사그라지/VV,28,8,36,4.444792972655316e-06,1.5936889915932903e-06,2.7889964705168944,Hawkish
운영비/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
건보/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
수납/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
물음표/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
둔화/NNG;감소/NNG,27,9,36,4.286050366489055e-06,1.792900115542452e-06,2.3905684033001955,Hawkish
느껴질/VV,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
버텼/VV,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
부속/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
이너/NNG,32,4,36,5.0797633973203616e-06,7.968444957966453e-07,6.374849075467188,Hawkish
사용처/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
가격/NNG;전고점/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
완화/NNG;경제/NNG;회복/NNG,27,9,36,4.286050366489055e-06,1.792900115542452e-06,2.3905684033001955,Hawkish
소비자보호법/NNG,27,9,36,4.286050366489055e-06,1.792900115542452e-06,2.3905684033001955,Hawkish
독서실/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
손가락/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
fed/NNG;불확실성/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
건는/VV,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
허물/VV,27,9,36,4.286050366489055e-06,1.792900115542452e-06,2.3905684033001955,Hawkish
실물/NNG;경기/NNG;부진/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
가계/NNG;소득/NNG;감소/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
일반화/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
좌장/NNG,29,7,36,4.603535578821577e-06,1.3944778676441292e-06,3.3012611283669364,Hawkish
재간접펀드/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
받치/VV,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
여분/NNG,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
영광/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
매출/NNG;호조/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
불협화음/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
성장/NNG;견조/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
사차/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
성숙기/NNG,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
요령/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
잠재울/VV,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
물가/NNG;상승률/NNG;상회/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
월물간/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
전략비축유/NNG,33,3,36,5.238506003486623e-06,5.976333718474839e-07,8.765417478767384,Hawkish
변심/NNG,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
말소/NNG,34,2,36,5.397248609652884e-06,3.984222478983226e-07,13.546554285367774,Hawkish
공급/NNG;압력/NNG,29,7,36,4.603535578821577e-06,1.3944778676441292e-06,3.3012611283669364,Hawkish
투자/NNG;부진/NNG;완화/NNG,30,6,36,4.762278184987838e-06,1.1952667436949678e-06,3.984280672166992,Hawkish
하락/NNG;원달러/NNG;상승/NNG,28,8,36,4.444792972655316e-06,1.5936889915932903e-06,2.7889964705168944,Hawkish
약정금리/NNG,28,8,36,4.444792972655316e-06,1.5936889915932903e-06,2.7889964705168944,Hawkish
글로벌/NNG;국채/NNG;금리/NNG;하락/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
석유회사/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
시카고상업거래소/NNG,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
뒷걸음쳤/VV,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
신청인/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
요주의/NNG,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
생숙/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
동선/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
수출경합도/NNG,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
인플레이션/NNG;상방/NNG,27,9,36,4.286050366489055e-06,1.792900115542452e-06,2.3905684033001955,Hawkish
오피/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
선진국/NNG;금리/NNG;인상/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
달러인덱스/NNG;오르/VV,33,3,36,5.238506003486623e-06,5.976333718474839e-07,8.765417478767384,Hawkish
아르바이트/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
전운/NNG,28,8,36,4.444792972655316e-06,1.5936889915932903e-06,2.7889964705168944,Hawkish
고향/NNG,26,10,36,4.127307760322794e-06,1.992111239491613e-06,2.0718259495268363,Hawkish
불안/NNG;금리/NNG;인하/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
상행위/NNG,31,5,36,4.9210207911541e-06,9.960556197458065e-07,4.940508033487071,Hawkish
유동성/NNG;위축/NNG,24,12,36,3.809822547990271e-06,2.390533487389936e-06,1.5937122688667968,Hawkish
입찰공고/NNG,34,2,36,5.397248609652884e-06,3.984222478983226e-07,13.546554285367774,Hawkish
수율/NNG,25,11,36,3.9685651541565326e-06,2.1913223634407744e-06,1.811036669166815,Hawkish
창업주/NNG,23,13,36,3.65107994182401e-06,2.589744611339097e-06,1.409822391689859,Hawkish
대출/NNG;최저/NNG,27,8,35,4.286050366489055e-06,1.5936889915932903e-06,2.68938945371272,Hawkish
장식/NNG,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
퇴근길/NNG,26,9,35,4.127307760322794e-06,1.792900115542452e-06,2.302028832807596,Hawkish
인플레이션/NNG;전망/NNG;상향/NNG,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
선택법/NNG,29,6,35,4.603535578821577e-06,1.1952667436949678e-06,3.851471316428092,Hawkish
트레저리/NNG,34,1,35,5.397248609652884e-06,1.992111239491613e-07,27.09310857073555,Hawkish
제련소/NNG,30,5,35,4.762278184987838e-06,9.960556197458065e-07,4.781136806600391,Hawkish
산업/NNG;경쟁력/NNG;강화/NNG,28,7,35,4.444792972655316e-06,1.3944778676441292e-06,3.1874245377335937,Hawkish
대명사/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
무상감자/NNG,33,2,35,5.238506003486623e-06,3.984222478983226e-07,13.148126218151075,Hawkish
조망권/NNG,30,5,35,4.762278184987838e-06,9.960556197458065e-07,4.781136806600391,Hawkish
경기/NNG;어렵/VA,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
정비계획/NNG,31,4,35,4.9210207911541e-06,7.968444957966453e-07,6.175635041858839,Hawkish
지원대상기업/NNG,31,4,35,4.9210207911541e-06,7.968444957966453e-07,6.175635041858839,Hawkish
한정판/NNG,31,4,35,4.9210207911541e-06,7.968444957966453e-07,6.175635041858839,Hawkish
통화주의/NNG,30,5,35,4.762278184987838e-06,9.960556197458065e-07,4.781136806600391,Hawkish
보여준다며/VV,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
기대/NNG;되돌/VV,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
주택/NNG;대출/NNG;증가/NNG,30,5,35,4.762278184987838e-06,9.960556197458065e-07,4.781136806600391,Hawkish
인근지역/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
가슴/NNG,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
경제/NNG;양호/NNG;성장/NNG,26,9,35,4.127307760322794e-06,1.792900115542452e-06,2.302028832807596,Hawkish
방망이/NNG,29,6,35,4.603535578821577e-06,1.1952667436949678e-06,3.851471316428092,Hawkish
가업상속/NNG,28,7,35,4.444792972655316e-06,1.3944778676441292e-06,3.1874245377335937,Hawkish
전투/NNG,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
중소기업/NNG;성장/NNG,29,6,35,4.603535578821577e-06,1.1952667436949678e-06,3.851471316428092,Hawkish
요주의여신/NNG,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
알아볼/VV,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
초과이익환수제/NNG,27,8,35,4.286050366489055e-06,1.5936889915932903e-06,2.68938945371272,Hawkish
목표비율/NNG,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
움직/NNG,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
오기/NNG,24,11,35,3.809822547990271e-06,2.1913223634407744e-06,1.738595202400142,Hawkish
코스메틱/NNG,32,3,35,5.0797633973203616e-06,5.976333718474839e-07,8.499798767289585,Hawkish
불렀/VV,24,11,35,3.809822547990271e-06,2.1913223634407744e-06,1.738595202400142,Hawkish
뜨겁/VV,24,11,35,3.809822547990271e-06,2.1913223634407744e-06,1.738595202400142,Hawkish
은행/NNG;대출/NNG;확대/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
어쩌/VV,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
심장/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
모기지/NNG;활성화/NNG,31,4,35,4.9210207911541e-06,7.968444957966453e-07,6.175635041858839,Hawkish
저가형/NNG,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
원당/NNG,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
금리/NNG;인상/NNG;긴축/NNG,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
인준/NNG,24,11,35,3.809822547990271e-06,2.1913223634407744e-06,1.738595202400142,Hawkish
상회/NNG;금리/NNG;인상/NNG,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
액화석유가스/NNG,29,6,35,4.603535578821577e-06,1.1952667436949678e-06,3.851471316428092,Hawkish
rqfii/NNG,24,11,35,3.809822547990271e-06,2.1913223634407744e-06,1.738595202400142,Hawkish
완수/NNG,26,9,35,4.127307760322794e-06,1.792900115542452e-06,2.302028832807596,Hawkish
물가/NNG;하방/NNG;경직/NNG,27,8,35,4.286050366489055e-06,1.5936889915932903e-06,2.68938945371272,Hawkish
걱정거리/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
유로존/NNG;금리/NNG;인하/NNG,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
한도규제/NNG,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
상환능력/NNG;떨어/VV,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
가속도/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
힘써/VV,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
판매/NNG;성장/NNG,30,5,35,4.762278184987838e-06,9.960556197458065e-07,4.781136806600391,Hawkish
제미/NNG,26,9,35,4.127307760322794e-06,1.792900115542452e-06,2.302028832807596,Hawkish
기저효과/NNG;수요/NNG;압력/NNG,31,4,35,4.9210207911541e-06,7.968444957966453e-07,6.175635041858839,Hawkish
관철/NNG,27,8,35,4.286050366489055e-06,1.5936889915932903e-06,2.68938945371272,Hawkish
조달청/NNG,27,8,35,4.286050366489055e-06,1.5936889915932903e-06,2.68938945371272,Hawkish
대용/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
종료/NNG;금리/NNG;인상/NNG,22,13,35,3.492337335657748e-06,2.589744611339097e-06,1.3485257659642127,Hawkish
경제/NNG;경기/NNG;침체/NNG,28,7,35,4.444792972655316e-06,1.3944778676441292e-06,3.1874245377335937,Hawkish
공주/NNG,32,3,35,5.0797633973203616e-06,5.976333718474839e-07,8.499798767289585,Hawkish
가격결정력/NNG,28,7,35,4.444792972655316e-06,1.3944778676441292e-06,3.1874245377335937,Hawkish
장려금/NNG,25,10,35,3.9685651541565326e-06,1.992111239491613e-06,1.9921403360834964,Hawkish
수요자/NNG;부담/NNG,27,8,35,4.286050366489055e-06,1.5936889915932903e-06,2.68938945371272,Hawkish
대출/NNG;영업/NNG;강화/NNG,28,7,35,4.444792972655316e-06,1.3944778676441292e-06,3.1874245377335937,Hawkish
숙원/NNG,24,11,35,3.809822547990271e-06,2.1913223634407744e-06,1.738595202400142,Hawkish
회사채/NNG;발행/NNG;어렵/VA,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
피난처/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
금리/NNG;혼조/NNG,23,12,35,3.65107994182401e-06,2.390533487389936e-06,1.527307590997347,Hawkish
국채입찰/NNG;수요/NNG;부진/NNG,34,1,35,5.397248609652884e-06,1.992111239491613e-07,27.09310857073555,Hawkish
정책/NNG;개선/NNG,29,6,35,4.603535578821577e-06,1.1952667436949678e-06,3.851471316428092,Hawkish
긴박/NNG,25,9,34,3.9685651541565326e-06,1.792900115542452e-06,2.213489262314996,Hawkish
미처/MAG,22,12,34,3.492337335657748e-06,2.390533487389936e-06,1.4609029131278972,Hawkish
떠날/VV,24,10,34,3.809822547990271e-06,1.992111239491613e-06,1.9124547226401565,Hawkish
누그러질/VV,23,11,34,3.65107994182401e-06,2.1913223634407744e-06,1.6661537356334697,Hawkish
무역/NNG;악화/NNG,30,4,34,4.762278184987838e-06,7.968444957966453e-07,5.976421008250488,Hawkish
시책/NNG,25,9,34,3.9685651541565326e-06,1.792900115542452e-06,2.213489262314996,Hawkish
연체율/NNG;하락/NNG,23,11,34,3.65107994182401e-06,2.1913223634407744e-06,1.6661537356334697,Hawkish
소비액/NNG,23,11,34,3.65107994182401e-06,2.1913223634407744e-06,1.6661537356334697,Hawkish
내수/NNG;상승/NNG,30,4,34,4.762278184987838e-06,7.968444957966453e-07,5.976421008250488,Hawkish
제조원가/NNG,23,11,34,3.65107994182401e-06,2.1913223634407744e-06,1.6661537356334697,Hawkish
줘서/VV,24,10,34,3.809822547990271e-06,1.992111239491613e-06,1.9124547226401565,Hawkish
단의/NNG,22,12,34,3.492337335657748e-06,2.390533487389936e-06,1.4609029131278972,Hawkish
대내외/NNG;위험/NNG,22,12,34,3.492337335657748e-06,2.390533487389936e-06,1.4609029131278972,Hawkish
원화/NNG;약세/NNG;압력/NNG,23,11,34,3.65107994182401e-06,2.1913223634407744e-06,1.6661537356334697,Hawkish
집단소송/NNG,25,9,34,3.9685651541565326e-06,1.792900115542452e-06,2.213489262314996,Hawkish
수요/NNG;악화/NNG,25,9,34,3.9685651541565326e-06,1.792900115542452e-06,2.213489262314996,Hawkish
코트/NNG,25,9,34,3.9685651541565326e-06,1.792900115542452e-06,2.213489262314996,Hawkish
